"transaction_id";"order_ref";"product_code";"product_name";"supplier_code";"supplier_name";"distributor_code";"distributor_name";"pharmacy_code";"pharmacy_name";"order_date";"lead_time";"delivery_date";"quantity_ordered";"quantity_delivered";"unit_cost";"transport_cost";"total_cost";"status";"batch_no";"expiry_date";"storage_temp";"postcode";"notes"
"T100846";"OR-54091";"PN010";"Co-codamol 30/500 Tablet";"S003";"UKPharma Dist";"D004";"Wales Depot";"PH001";"St Thomas Hospital Pharmacy";"2024-06-18";3;"2024-06-23";0;0;54.13;218.25;218.25;"Partial";"B1605";"2026-08-09";"Refrigerated";"LS1 1UR";"Handle with care"
"T100850";"OR-25777";"PN006";"Warfarin 2mg Tablet";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2024-08-12";14;"2024-08-28";150;150;62.77;282.01;9697.51;"Partial";"B1980";"2026-01-04";"ambient";"M1 2AB";"Temperature Sensitive"
"T100851";"OR-23197";"PN004";"Atorvastatin 20mg Tablet";"S004";"HealQuick";"D001";"Central Hub London";"PH005";"County General Pharmacy";"2023-03-04";14;"2023-03-18";250;91;12.1;220.49;3245.49;"In Transit";"6337";"2024-06-28";"Cold Chain";"Unknown_post";"Handle with care"
"T100853";"OR-53548";"PN003";"Insulin Glargine 100IU/ml";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH005";"County General Pharmacy";"2024-11-02";10;"2024-11-12";100;100;56.03;199.66;5802.66;"In Transit";"B9508";"2026-04-06";"Refrigerated";"LS1 1UR";"Call before delivery"
"T100855";"OR-10316";"PN008";"Flu Vaccine";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH006";"Northside Pharmacy";"2023-08-12";3;"2023-08-16";0;0;8.84;26.75;26.75;"Cancelled";"B8070";"2024-10-19";"Room Temp";"M1 2AB";"Unknown_notes"
"T100857";"OR-32565";"PN004";"Atorvastatin 20mg Tablet";"S004";"HealQuick";"D001";"Central Hub London";"PH003";"City Clinic Pharmacy";"2023-04-19";2;"2023-04-22";10;10;33.88;151.72;490.52;"Cancelled";"B4115";"2024-03-26";"Refrigerated";"Unknown_post";"Call before delivery"
"T100858";"OR-22324";"PN010";"Co-codamol 30/500 Tablet";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH008";"Lakeside Pharmacy";"2025-01-02";5;"2025-01-07";500;500;50.82;119.38;25529.38;"In Transit";"B6291";"2025-11-11";"Refrigerated";"B1 1AA";"Short Shipment"
"T100861";"OR-72348";"PN005";"Salbutamol Inhaler";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH003";"City Clinic Pharmacy";"2023-09-02";5;"2023-09-09";200;200;48.62;278.02;10002.02;"Cancelled";"Unknown_batch";"2024-10-21";"ambient";"Unknown_post";"Unknown_notes"
"T100862";"OR-12072";"PN006";"Warfarin 2mg Tablet";"S003";"UKPharma Dist";"D005";"East England Depot";"PH004";"Community Health Pharmacy";"2024-09-22";3;"2024-09-27";100;100;49.55;56.01;5011.01;"Returned";"B1570";"2026-04-12";"Refrigerated";"Unknown_post";"Short Shipment"
"T100864";"OR-22768";"PN006";"Warfarin 2mg Tablet";"S005";"GlobalMeds";"D001";"Central Hub London";"PH009";"Midtown Pharmacy";"2023-10-12";10;"2023-12-20";250;250;58.75;87.62;14775.12;"Partial";"B2407";"2025-12-26";"Refrigerated";"B1 1AA";"Call before delivery"
"T100865";"OR-70915";"PN003";"Insulin Glargine 100IU/ml";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH008";"Lakeside Pharmacy";"2023-11-28";4;"2023-12-02";3921;3921;38.86;46.99;152417.05;"Cancelled";"B7456";"2026-05-16";"ambient";"B1 1AA";"Handle with care"
"T100867";"OR-48998";"PN005";"Salbutamol Inhaler";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH008";"Lakeside Pharmacy";"2023-06-05";14;"2023-06-19";50;50;15.19;171.85;931.35;"Cancelled";"B7221";"2024-10-24";"Refrigerated";"Unknown_post";"Short Shipment"
"T100868";"OR-94931";"PN007";"Omeprazole 20mg Capsule";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH010";"University Hospital Pharmacy";"2024-12-15";5;"2024-12-22";100;100;5.24;266.6;790.6;"Delivered";"B4290";"2025-10-11";"ambient";"LS1 1UR";"Temperature Sensitive"
"T100869";"OR-42412";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist";"D002";"North West Depot";"PH008";"Lakeside Pharmacy";"2025-02-05";4;"2025-09-02";300;300;22.72;11.08;6827.08;"Returned";"B7294";"2027-04-11";"ambient";"B1 1AA";"Unknown_notes"
"T100870";"OR-29839";"PN002";"Paracetamol 500mg Tablet";"S002";"MediSupply Ltd";"D001";"Central Hub London";"PH003";"City Clinic Pharmacy";"2023-03-07";7;"2023-03-15";500;500;28.39;124.1;14319.1;"Cancelled";"B3564";"2025-08-12";"ambient";"Unknown_post";"Temperature Sensitive"
"T100873";"OR-49248";"PN009";"Metformin 500mg Tablet";"S003";"UKPharma Dist ";"D001";"Central Hub London";"PH010";"University Hospital Pharmacy";"2023-10-24";-2;"2023-10-24";500;500;36.77;113.29;18498.29;"Cancelled";"B2525";"2025-02-20";"Room Temp";"M1 2AB";"Short Shipment"
"T100874";"OR-38959";"PN010";"Co-codamol 30/500 Tablet";"S003";"UKPharma Dist";"D005";"East England Depot";"PH009";"Midtown Pharmacy";"2023-09-17";14;"2023-10-01";150;150;18.16;66.68;2790.68;"Cancelled";"B2191";"2025-12-10";"Refrigerated";"Unknown_post";"Short Shipment"
"T100875";"OR-61898";"PN003";"Insulin Glargine 100IU/ml";"S001";"NHS SUPPLY CHAIN";"D003";"Scotland Regional Hub";"PH006";"Northside Pharmacy";"2025-01-27";5;"2025-01-02";50;50;49.5;40.42;2515.42;"Delivered";"B7658";"2026-02-18";"ambient";"LS1 1UR";"Short Shipment"
"T100876";"OR-30588";"PN003";"Insulin Glargine 100IU/ml";"S004";"HealQuick";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2025-02-21";7;"2025-03-02";200;200;48.27;131.2;9795.2;"Returned";"B9245";"2026-07-29";"ambient";"M1 2AB";"Temperature Sensitive"
"T100877";"OR-61364";"PN001";"amoxicillin 500mg capsule";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH007";"Southcare Pharmacy";"2023-12-31";3;"2024-01-03";150;150;44.01;283.68;6885.18;"Cancelled";"B8542";"2025-11-28";"Refrigerated";"Unknown_post";"Short Shipment"
"T100879";"OR-80854";"PN004";"Atorvastatin 20mg Tablet";"S005";"GlobalMeds";"D005";"East England Depot";"PH002";"Royal Infirmary Pharmacy";"2024-09-03";7;"2024-03-18";250;250;18.64;87.18;4747.18;"Partial";"B3143";"2024-09-17";"ambient";"Unknown_post";"Short Shipment"
"T100881";"OR-94256";"PN005";"Salbutamol Inhaler";"S005";"GlobalMeds";"D004";"Wales Depot";"PH001";"St Thomas Hospital Pharmacy";"2024-02-20";2;"2024-02-23";150;150;3.53;118.12;647.62;"Partial";"B3699";"2025-07-17";"Refrigerated";"Unknown_post";"Unknown_notes"
"T100882";"OR-40123";"PN005";"Salbutamol Inhaler";"S004";"HealQuick";"D005";"East England Depot";"PH001";"St Thomas Hospital Pharmacy";"2025-02-27";4;"2025-03-03";300;300;8.28;172.61;2656.61;"Returned";"B8337";"2027-01-17";"Refrigerated";"LS1 1UR";"Short Shipment"
"T100883";"OR-54151";"PN009";"Metformin 500mg Tablet";"S005";"GlobalMeds";"D004";"Wales Depot";"PH005";"County General Pharmacy";"2023-11-30";5;"2023-12-05";10;10;57.89;265.91;844.81;"Returned";"B9000";"2024-07-05";"Refrigerated";"Unknown_post";"Please confirm"
"T100884";"OR-87886";"PN002";"Paracetamol 500mg Tablet";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH005";"County General Pharmacy";"2024-04-03";4;"2024-04-07";150;150;59.47;295.81;9216.31;"Returned";"B2876";"2026-01-17";"Refrigerated";"LS1 1UR";"Short Shipment"
"T100885";"OR-73077";"PN006";"Warfarin 2mg Tablet";"S004";"HEALQUICK";"D004";"Wales Depot";"PH005";"County General Pharmacy";"2024-11-06";4;"2024-11-10";50;50;6.93;129.07;475.57;"Returned";"B3013";"2026-05-08";"Refrigerated";"M1 2AB";"Call before delivery"
"T100888";"OR-28500";"PN002";"Paracetamol 500mg Tablet";"S005";"GlobalMeds";"D004";"Wales Depot";"PH003";"City Clinic Pharmacy";"2024-07-04";14;"2024-07-19";100;100;68.23;242.74;7065.74;"Delivered";"Unknown_batch";"2026-01-21";"Refrigerated";"B1 1AA";"Unknown_notes"
"T100889";"OR-64886";"PN003";"Insulin Glargine 100IU/ml";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH002";"Royal Infirmary Pharmacy";"2024-10-15";3;"2024-10-18";200;163;63.4;195.48;12875.48;"Returned";"Unknown_batch";"2026-11-11";"ambient";"LS1 1UR";"Handle with care"
"T100890";"OR-53276";"PN007";"Omeprazole 20mg Capsule";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH008";"Lakeside Pharmacy";"2023-07-20";5;"2023-07-25";500;500;59.39;238.83;29933.83;"Cancelled";"B9415";"2025-11-14";"ambient";"Unknown_post";"Please confirm"
"T100891";"OR-46718";"PN003";"Insulin Glargine 100IU/ml";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH005";"County General Pharmacy";"2023-02-08";10;"2023-02-19";10;10;34.36;142.67;486.27;"In Transit";"B5417";"2024-03-15";"Refrigerated";"LS1 1UR";"Call before delivery"
"T100894";"OR-51406";"PN006";"Warfarin 2mg Tablet";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH001";"St Thomas Hospital Pharmacy";"2023-06-03";7;"2023-06-10";200;200;66.33;199.29;13465.29;"Delivered";"B4139";"2025-04-20";"Refrigerated";"LS1 1UR";"Handle with care"
"T100896";"OR-32613";"PN002";"Paracetamol 500mg Tablet";"S004";"HealQuick ";"D001";"Central Hub London";"PH002";"Royal Infirmary Pharmacy";"2023-04-17";7;"2023-04-24";150;150;1.41;19.15;230.65;"Cancelled";"B3127";"2023-12-11";"Refrigerated";"B1 1AA";"Temperature Sensitive"
"T100897";"OR-66774";"PN002";"Paracetamol 500mg Tablet";"S003";"UKPharma Dist";"D004";"Wales Depot";"PH003";"City Clinic Pharmacy";"2023-10-09";3;"2023-10-14";10;10;17.21;242.68;414.78;"Returned";"B5572";"2025-06-12";"Refrigerated";"LS1 1UR";"Please confirm"
"T100900";"OR-38074";"PN009";"Metformin 500mg Tablet";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH002";"Royal Infirmary Pharmacy";"2024-03-12";4;"2024-03-18";500;500;4.52;228.64;2488.64;"Delivered";"B6443";"2026-03-29";"Room Temp";"SE1 9RT";"Call before delivery"
"T100902";"OR-78848";"PN001";"Amoxicillin 500mg Capsule";"S005";"GlobalMeds";"D005";"East England Depot";"PH004";"Community Health Pharmacy";"2024-02-09";3;"2024-02-13";10;10;11.57;197.91;313.61;"In Transit";"Unknown_batch";"2024-09-06";"ambient";"Unknown_post";"Temperature Sensitive"
"T100903";"OR-68507";"PN005";"Salbutamol Inhaler";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH003";"City Clinic Pharmacy";"2023-02-04";3;"2023-02-09";500;500;1.39;263.39;958.39;"Returned";"B4689";"2023-11-25";"Refrigerated";"LS1 1UR";"Short Shipment"
"T100907";"OR-68623";"PN007";"Omeprazole 20mg Capsule";"S005";"GlobalMeds ";"D002";"North West Depot";"PH007";"Southcare Pharmacy";"2025-06-04";2;"2025-08-04";500;500;63.61;96.25;31901.25;"Returned";"B7789";"2026-06-29";"ambient";"LS1 1UR";"Call before delivery"
"T100908";"OR-12948";"PN003";"Insulin Glargine 100IU/ml";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH006";"Northside Pharmacy";"2024-05-03";-1;"2024-03-06";500;415;64.88;261.94;32701.94;"Delivered";"8843";"2024-11-13";"Cold Chain";"Unknown_post";"Unknown_notes"
"T100909";"OR-12822";"PN007";"Omeprazole 20mg Capsule";"S004";"HealQuick";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2023-12-26";2;"2023-12-28";150;150;52.4;26.75;7886.75;"Delivered";"B7292";"2026-05-21";"Refrigerated";"M1 2AB";"Handle with care"
"T100910";"OR-68187";"PN002";"Paracetamol 500mg Tablet";"S003";"UKPharma Dist";"D004";"Wales Depot";"PH004";"Community Health Pharmacy";"2025-04-18";10;"2025-04-28";200;200;31.29;113.92;6371.92;"Returned";"B3949";"2026-08-26";"Refrigerated";"Unknown_post";"Unknown_notes"
"T100912";"OR-95537";"PN004";"Atorvastatin 20mg Tablet";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2023-06-05";7;"2023-05-15";200;200;14.63;75.94;3001.94;"Returned";"B8345";"2025-06-17";"Refrigerated";"LS1 1UR";"Short Shipment"
"T100914";"OR-99305";"PN008";"Flu Vaccine";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH003";"City Clinic Pharmacy";"2023-01-04";7;"2023-01-11";250;250;29.49;166.89;7539.39;"Returned";"B3581";"2025-04-23";"Refrigerated";"LS1 1UR";"Call before delivery"
"T100915";"OR-97803";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2024-09-09";5;"2024-09-16";250;91;14.88;6.51;3726.51;"In Transit";"B3882";"2025-06-17";"ambient";"LS1 1UR";"Short Shipment"
"T100918";"OR-59925";"PN006";"Warfarin 2mg Tablet";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH005";"County General Pharmacy";"2025-06-01";10;"2025-11-06";250;250;42.92;240.4;10970.4;"Partial";"B8988";"2027-04-21";"Refrigerated";"M1 2AB";"Please confirm"
"T100921";"OR-64675";"PN007";"Omeprazole 20mg Capsule";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH009";"Midtown Pharmacy";"2025-01-09";14;"2025-01-23";150;150;53.23;290.1;8274.6;"Partial";"Unknown_batch";"2025-12-09";"Refrigerated";"Unknown_post";"Temperature Sensitive"
"T100922";"OR-74474";"PN006";"Warfarin 2mg Tablet";"S004";"HealQuick";"D001";"Central Hub London";"PH005";"County General Pharmacy";"2023-06-23";14;"2023-08-07";10;10;8.39;149.7;233.6;"Returned";"B2591";"2024-12-31";"Refrigerated";"Unknown_post";"Temperature Sensitive"
"T100923";"OR-80644";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH005";"County General Pharmacy";"2025-02-03";4;"2025-02-09";0;0;17.44;293.83;293.83;"Cancelled";"B8278";"2025-12-26";"ambient";"Unknown_post";"Unknown_notes"
"T100924";"OR-22103";"PN001";"Amoxicillin 500mg Capsule";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH004";"Community Health Pharmacy";"2024-02-09";10;"2024-09-13";150;119;34.56;222.78;5416.78;"Partial";"B3933";"2026-03-12";"Refrigerated";"LS1 1UR";"Unknown_notes"
"T100926";"OR-59245";"PN003";"Insulin Glargine 100IU/ml";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH006";"Northside Pharmacy";"2024-05-17";14;"2024-05-31";250;250;66.43;117.43;16724.93;"Partial";"B3485";"2026-01-02";"Refrigerated";"Unknown_post";"Unknown_notes"
"T100929";"OR-10424";"PN005";"Salbutamol Inhaler";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH006";"Northside Pharmacy";"2023-08-18";10;"2023-08-28";10;5;38.51;103.66;488.76;"Returned";"B2972";"2025-11-25";"Refrigerated";"SE1 9RT";"Unknown_notes"
"T100931";"OR-77914";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D002";"North West Depot";"PH002";"Royal Infirmary Pharmacy";"2024-11-04";4;"2024-11-09";10;10;68.75;195.93;883.43;"Returned";"B8846";"2025-12-22";"Refrigerated";"B1 1AA";"Please confirm"
"T100932";"OR-32246";"PN004";"Atorvastatin 20mg Tablet";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH008";"Lakeside Pharmacy";"2023-01-17";14;"2023-02-02";250;99;23.93;285.71;6268.21;"Cancelled";"B8954";"2023-09-13";"Room Temp";"Unknown_post";"Short Shipment"
"T100934";"OR-76106";"PN002";"Paracetamol 500mg Tablet";"S003";"UKPharma Dist";"D004";"Wales Depot";"PH010";"University Hospital Pharmacy";"2024-03-29";2;"2024-04-01";150;150;41.55;245.98;6478.48;"Returned";"B5177";"2025-08-16";"Cold Chain";"Unknown_post";"Unknown_notes"
"T100935";"OR-25655";"PN007";"Omeprazole 20mg Capsule";"S001";"NHS Supply Chain";"D005";"East England Depot";"PH008";"Lakeside Pharmacy";"2024-10-12";2;"2024-10-14";20;20;18.47;263.06;632.46;"Cancelled";"B2315";"2026-03-03";"Refrigerated";"Unknown_post";"Handle with care"
"T100937";"OR-57238";"PN003";"Insulin Glargine 100IU/ml";"S004";"HealQuick";"D005";"East England Depot";"PH001";"St Thomas Hospital Pharmacy";"2024-04-19";10;"2024-04-29";100;100;17.89;65.59;1854.59;"In Transit";"B9597";"2025-03-23";"Cold Chain";"Unknown_post";"Temperature Sensitive"
"T100938";"OR-17166";"PN008";"Flu Vaccine";"S003";"UKPharma Dist";"D001";"Central Hub London";"PH005";"County General Pharmacy";"2025-05-02";3;"2025-05-05";10;10;47.93;239.81;719.11;"Delivered";"2369";"2027-07-02";"ambient";"Unknown_post";"Handle with care"
"T100939";"OR-70081";"PN009";"Metformin 500mg Tablet";"S004";"HealQuick";"D002";"North West Depot";"PH001";"St Thomas Hospital Pharmacy";"2024-10-24";10;"2024-11-05";50;50;67.62;224.85;3605.85;"Partial";"B2076";"2026-09-10";"Unknown_temp";"B1 1AA";"Temperature Sensitive"
"T100942";"OR-98938";"PN001";"Amoxicillin 500mg Capsule";"S001";"NHS Supply Chain ";"D004";"Wales Depot";"PH009";"Midtown Pharmacy";"2023-10-26";7;"2023-02-11";10;10;45.53;275.93;731.23;"Returned";"Unknown_batch";"2025-04-08";"Refrigerated";"SE1 9RT";"Short Shipment"
"T100944";"OR-96974";"PN009";"Metformin 500mg Tablet";"S004";"HealQuick ";"D001";"Central Hub London";"PH008";"Lakeside Pharmacy";"2023-01-26";10;"2023-02-05";200;200;74.12;45.88;14869.88;"Returned";"Unknown_batch";"2024-12-08";"Refrigerated";"Unknown_post";"Short Shipment"
"T100945";"OR-85252";"PN004";"Atorvastatin 20mg Tablet";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH005";"County General Pharmacy";"2024-01-06";14;"2024-01-20";500;500;1.83;31.4;946.4;"In Transit";"B5654";"2026-01-11";"Refrigerated";"M1 2AB";"Please confirm"
"T100946";"OR-53372";"PN004";"Atorvastatin 20mg Tablet";"S004";"HealQuick";"D001";"Central Hub London";"PH010";"University Hospital Pharmacy";"2025-01-05";14;"2025-05-15";0;0;42.45;201.1;201.1;"Delivered";"B6751";"2026-03-05";"Refrigerated";"SE1 9RT";"Please confirm"
"T100948";"OR-11252";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist ";"D002";"North West Depot";"PH008";"Lakeside Pharmacy";"2024-04-02";5;"2024-04-09";0;0;48.65;57.45;57.45;"In Transit";"B8812";"2025-01-14";"ambient";"SE1 9RT";"Call before delivery"
"T100949";"OR-59179";"PN006";"Warfarin 2mg Tablet";"S001";"NHS SUPPLY CHAIN";"D002";"North West Depot";"PH007";"Southcare Pharmacy";"2024-10-31";5;"2024-11-07";250;250;73.07;0.81;18268.31;"In Transit";"B1893";"2026-02-27";"Refrigerated";"SE1 9RT";"Unknown_notes"
"T100950";"OR-23619";"PN006";"Warfarin 2mg Tablet";"S001";"NHS Supply Chain";"D003";"Scotland Regional Hub";"PH003";"City Clinic Pharmacy";"2024-07-10";5;"2024-07-17";500;183;63.25;181.17;31806.17;"Partial";"Unknown_batch";"2026-08-19";"Refrigerated";"Unknown_post";"Temperature Sensitive"
"T100951";"OR-52526";"PN005";"Salbutamol Inhaler";"S004";"HealQuick";"D003";"Scotland Regional Hub";"PH010";"University Hospital Pharmacy";"2024-03-06";3;"2024-03-09";250;250;40.67;233.31;10400.81;"Returned";"B9812";"2025-03-02";"Refrigerated";"Unknown_post";"Unknown_notes"
"T100952";"OR-93713";"PN006";"Warfarin 2mg Tablet";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH007";"Southcare Pharmacy";"2024-04-08";2;"2024-12-04";100;100;56.55;192.77;5847.77;"Delivered";"B8362";"2025-09-03";"ambient";"Unknown_post";"Unknown_notes"
"T100955";"OR-46471";"PN003";"Insulin Glargine 100IU/ml";"S004";"HealQuick";"D001";"Central Hub London";"PH010";"University Hospital Pharmacy";"2023-10-04";4;"2023-10-08";0;0;16.31;294.99;294.99;"Partial";"Unknown_batch";"2025-03-02";"Room Temp";"B1 1AA";"Handle with care"
"T100957";"OR-36589";"PN007";"Omeprazole 20mg Capsule";"S002";"MEDISUPPLY LTD";"D003";"Scotland Regional Hub";"PH006";"Northside Pharmacy";"2025-02-28";2;"2025-03-02";300;300;33.33;219.76;10218.76;"In Transit";"B6917";"2026-12-14";"Refrigerated";"M1 2AB";"Call before delivery"
"T100958";"OR-33047";"PN002";"Paracetamol 500mg Tablet";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH008";"Lakeside Pharmacy";"2025-02-04";3;"2025-02-08";150;150;31.9;296.17;5081.17;"Partial";"Unknown_batch";"2025-09-03";"Refrigerated";"Unknown_post";"Short Shipment"
"T100962";"OR-51610";"PN004";"Atorvastatin 20mg Tablet";"S004";"HealQuick";"D005";"East England Depot";"PH005";"County General Pharmacy";"2023-06-30";7;"2023-07-09";50;50;33.34;39.34;1706.34;"Partial";"B8336";"2024-01-13";"Room Temp";"LS1 1UR";"Short Shipment"
"T100964";"OR-86872";"PN001";"Amoxicillin 500mg Capsule";"S002";"MediSupply Ltd ";"D003";"Scotland Regional Hub";"PH001";"St Thomas Hospital Pharmacy";"2024-12-13";2;"2024-12-15";50;50;10.34;252.92;769.92;"Delivered";"B1581";"2026-06-17";"ambient";"Unknown_post";"Temperature Sensitive"
"T100968";"OR-53991";"PN006";"Warfarin 2mg Tablet";"S001";"NHS Supply Chain ";"D001";"Central Hub London";"PH007";"Southcare Pharmacy";"2025-01-06";5;"2025-01-12";500;500;45.96;78.32;23058.32;"Cancelled";"B5868";"2025-12-06";"Refrigerated";"SE1 9RT";"Unknown_notes"
"T100969";"OR-47341";"PN004";"Atorvastatin 20mg Tablet";"S001";"NHS Supply Chain";"D002";"North West Depot";"PH009";"Midtown Pharmacy";"2023-01-29";2;"2023-01-31";250;250;41.75;63.39;10500.89;"Returned";"2692";"2025-02-03";"Cold Chain";"M1 2AB";"Unknown_notes"
"T100972";"OR-44807";"PN005";"Salbutamol Inhaler";"S001";"NHS Supply Chain";"D004";"Wales Depot";"PH007";"Southcare Pharmacy";"2024-04-27";4;"2024-05-02";200;200;28.6;214.8;5934.8;"In Transit";"B1702";"2026-08-04";"ambient";"M1 2AB";"Call before delivery"
"T100975";"OR-40127";"PN007";"Omeprazole 20mg Capsule";"S003";"UKPharma Dist";"D005";"East England Depot";"PH001";"St Thomas Hospital Pharmacy";"2025-02-08";5;"2025-02-13";200;200;60.72;169.19;12313.19;"In Transit";"B3190";"2027-04-02";"ambient";"M1 2AB";"Unknown_notes"
"T100976";"OR-50602";"PN002";"Paracetamol 500mg Tablet";"S003";"UKPharma Dist";"D002";"North West Depot";"PH009";"Midtown Pharmacy";"2024-08-12";2;"2024-12-12";250;126;15.96;151.16;4141.16;"Delivered";"B8973";"2025-07-28";"Refrigerated";"Unknown_post";"Temperature Sensitive"
"T100979";"OR-40633";"PN008";"Flu Vaccine";"S002";"MediSupply Ltd";"D003";"Scotland Regional Hub";"PH002";"Royal Infirmary Pharmacy";"2024-12-23";7;"2024-12-31";200;200;30.65;142.69;6272.69;"Delivered";"B9309";"2026-02-02";"Cold Chain";"Unknown_post";"Short Shipment"
"T100980";"OR-14056";"PN009";"Metformin 500mg Tablet";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH003";"City Clinic Pharmacy";"2023-07-14";5;"2023-07-20";200;200;39.02;176.31;7980.31;"Partial";"B1055";"2025-04-02";"Refrigerated";"M1 2AB";"Short Shipment"
"T100981";"OR-99848";"PN008";"Flu Vaccine";"S005";"GlobalMeds";"D004";"Wales Depot";"PH006";"Northside Pharmacy";"2023-11-23";5;"2023-11-30";300;300;46.87;202.87;14263.87;"In Transit";"B1701";"2025-07-08";"ambient";"M1 2AB";"Please confirm"
"T100982";"OR-60733";"PN008";"Flu Vaccine";"S004";"HealQuick ";"D003";"Scotland Regional Hub";"PH008";"Lakeside Pharmacy";"2023-08-04";14;"2023-08-18";200;200;50.72;102.86;10246.86;"Partial";"Unknown_batch";"2026-01-09";"ambient";"Unknown_post";"Short Shipment"
"T100983";"OR-41605";"PN008";"Flu Vaccine";"S003";"UKPHARMA DIST";"D005";"East England Depot";"PH004";"Community Health Pharmacy";"2023-10-02";4;"2023-10-06";500;361;64.19;154.17;32249.17;"Delivered";"B5737";"2024-10-13";"ambient";"M1 2AB";"Call before delivery"
"T100984";"OR-73659";"PN010";"Co-codamol 30/500 Tablet";"S005";"GlobalMeds";"D003";"Scotland Regional Hub";"PH005";"County General Pharmacy";"2023-08-09";2;"2023-08-12";500;500;58.73;39.34;29404.34;"In Transit";"B6709";"2025-07-28";"ambient";"Unknown_post";"Unknown_notes"
"T100985";"OR-76349";"PN007";"Omeprazole 20mg Capsule";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH005";"County General Pharmacy";"2025-06-10";3;"2025-06-15";10;10;50.42;187.37;691.57;"In Transit";"B9656";"2027-08-01";"ambient";"B1 1AA";"Handle with care"
"T100986";"OR-68829";"PN010";"Co-codamol 30/500 Tablet";"S004";"HealQuick";"D001";"Central Hub London";"PH005";"County General Pharmacy";"2023-05-06";4;"2023-11-05";100;100;27.49;144.13;2893.13;"Cancelled";"B3672";"2024-08-11";"ambient";"Unknown_post";"Call before delivery"
"T100987";"OR-79143";"PN009";"Metformin 500mg Tablet";"S005";"GlobalMeds";"D001";"Central Hub London";"PH001";"St Thomas Hospital Pharmacy";"2024-07-27";5;"2024-08-03";500;500;29.83;279.1;15194.1;"Cancelled";"B7462";"2025-04-27";"Refrigerated";"Unknown_post";"Call before delivery"
"T100989";"OR-84792";"PN009";"Metformin 500mg Tablet";"S005";"GLOBALMEDS";"D002";"North West Depot";"PH007";"Southcare Pharmacy";"2023-11-26";4;"2023-12-02";500;500;10.41;267.7;5472.7;"Partial";"B5372";"2024-10-19";"Cold Chain";"SE1 9RT";"Temperature Sensitive"
"T100992";"OR-26739";"PN004";"Atorvastatin 20mg Tablet";"S003";"UKPharma Dist";"D003";"Scotland Regional Hub";"PH001";"St Thomas Hospital Pharmacy";"2024-01-19";3;"2024-01-23";200;200;49.81;187.27;10149.27;"Returned";"B8202";"2025-03-18";"Refrigerated";"M1 2AB";"Short Shipment"
"T100993";"OR-68008";"PN006";"Warfarin 2mg Tablet";"S002";"MediSupply Ltd";"D002";"North West Depot";"PH002";"Royal Infirmary Pharmacy";"2024-08-11";2;"2024-08-13";50;50;54.97;223.8;2972.3;"Delivered";"B6968";"2026-02-18";"Cold Chain";"Unknown_post";"Temperature Sensitive"
"T100995";"OR-80964";"PN006";"Warfarin 2mg Tablet";"S002";"MediSupply Ltd";"D005";"East England Depot";"PH009";"Midtown Pharmacy";"2024-04-02";14;"2024-04-16";20;20;66.56;6.26;1337.46;"Returned";"B9108";"2025-03-19";"ambient";"M1 2AB";"Call before delivery"
